areaid	FORECAST_TIME	day_rehumidity	night_rehumidity
101230901	2015-06-25 19:00:00	72	89
101230901	2015-06-26 19:00:00	69	87
101230901	2015-06-27 19:00:00	66	86
101230901	2015-06-28 19:00:00	69	88
101230303	2015-06-19 19:00:00	90	93
101230303	2015-06-20 19:00:00	92	94
101230303	2015-06-21 19:00:00	88	93
101230303	2015-06-22 19:00:00	78	94
101230303	2015-06-23 19:00:00	74	91
101230303	2015-06-24 19:00:00	74	91
101230303	2015-06-25 19:00:00	73	91
101230303	2015-06-26 19:00:00	72	91
101230303	2015-06-27 19:00:00	72	91
101230303	2015-06-28 19:00:00	74	91
101310203	2015-06-19 19:00:00	71	84
101310203	2015-06-20 19:00:00	73	89
101310203	2015-06-21 19:00:00	79	92
101310203	2015-06-22 19:00:00	81	92
101310203	2015-06-23 19:00:00	84	91
101310203	2015-06-24 19:00:00	83	84
101310203	2015-06-25 19:00:00	70	78
101310203	2015-06-26 19:00:00	66	78
101310203	2015-06-27 19:00:00	65	78
101310203	2015-06-28 19:00:00	62	76
101181705	2015-06-19 19:00:00	45	65
101181705	2015-06-20 19:00:00	52	62
101181705	2015-06-21 19:00:00	49	65
101181705	2015-06-22 19:00:00	49	68
101181705	2015-06-23 19:00:00	78	95
101181705	2015-06-24 19:00:00	76	87
101181705	2015-06-25 19:00:00	68	87
101181705	2015-06-26 19:00:00	69	87
101181705	2015-06-27 19:00:00	73	87
101181705	2015-06-28 19:00:00	71	84
101080410	2015-06-19 19:00:00	58	70
101080410	2015-06-20 19:00:00	46	61
101080410	2015-06-21 19:00:00	39	64
101080410	2015-06-22 19:00:00	49	78
101080410	2015-06-23 19:00:00	49	77
101080410	2015-06-24 19:00:00	53	76
101080410	2015-06-25 19:00:00	52	83
101080410	2015-06-26 19:00:00	52	76
101080410	2015-06-27 19:00:00	45	71
101080410	2015-06-28 19:00:00	40	62
101230308	2015-06-19 19:00:00	90	93
101230308	2015-06-20 19:00:00	92	94
101230308	2015-06-21 19:00:00	88	93
101230308	2015-06-22 19:00:00	78	94
101230308	2015-06-23 19:00:00	74	91
101230308	2015-06-24 19:00:00	74	91
101230308	2015-06-25 19:00:00	73	91
101230308	2015-06-26 19:00:00	72	91
101230308	2015-06-27 19:00:00	72	91
101230308	2015-06-28 19:00:00	74	91
101050112	2015-06-19 19:00:00	54	84
101050112	2015-06-20 19:00:00	53	81
101050112	2015-06-21 19:00:00	47	74
101050112	2015-06-22 19:00:00	49	77
101050112	2015-06-23 19:00:00	53	82
101050112	2015-06-24 19:00:00	56	88
101050112	2015-06-25 19:00:00	58	85
101050112	2015-06-26 19:00:00	54	81
101050112	2015-06-27 19:00:00	52	80
101050112	2015-06-28 19:00:00	52	78
101290607	2015-06-19 19:00:00	79	89
101290607	2015-06-20 19:00:00	70	85
101290607	2015-06-21 19:00:00	79	91
101290607	2015-06-22 19:00:00	81	90
101290607	2015-06-23 19:00:00	70	86
101290607	2015-06-24 19:00:00	72	89
101290607	2015-06-25 19:00:00	76	88
101290607	2015-06-26 19:00:00	74	87
101290607	2015-06-27 19:00:00	69	86
101290607	2015-06-28 19:00:00	66	85
101231001	2015-06-19 18:00:00	77	87
101231001	2015-06-20 18:00:00	79	88
101231001	2015-06-21 18:00:00	78	86
101231001	2015-06-22 18:00:00	79	87
101231001	2015-06-23 18:00:00	80	86
101231001	2015-06-24 18:00:00	78	87
101231001	2015-06-25 18:00:00	77	87
101231001	2015-06-26 18:00:00	78	88
101231001	2015-06-27 18:00:00	78	90
101231001	2015-06-28 18:00:00	80	92
101121204	2015-06-19 19:00:00	62	87
101121204	2015-06-20 19:00:00	55	83
101121204	2015-06-21 19:00:00	54	78
101121204	2015-06-22 19:00:00	50	73
101121204	2015-06-23 19:00:00	50	74
101121204	2015-06-24 19:00:00	59	88
101121204	2015-06-25 19:00:00	69	92
101121204	2015-06-26 19:00:00	64	89
101121204	2015-06-27 19:00:00	60	85
101121204	2015-06-28 19:00:00	59	80
101020900	2015-06-19 19:00:00	65	83
101020900	2015-06-20 19:00:00	67	86
101020900	2015-06-21 19:00:00	77	80
101020900	2015-06-22 19:00:00	87	88
101020900	2015-06-23 19:00:00	75	84
101020900	2015-06-24 19:00:00	76	83
101020900	2015-06-25 19:00:00	73	87
101020900	2015-06-26 19:00:00	80	90
101020900	2015-06-27 19:00:00	83	90
101020900	2015-06-28 19:00:00	82	88
101130407	2015-06-19 21:00:00	31	46
101130407	2015-06-20 21:00:00	23	35
101130407	2015-06-21 21:00:00	19	30
101130407	2015-06-22 21:00:00	21	34
101130407	2015-06-23 21:00:00	25	37
101130407	2015-06-24 21:00:00	23	32
101130407	2015-06-25 21:00:00	21	34
101130407	2015-06-26 21:00:00	23	34
101130407	2015-06-27 21:00:00	25	38
101130407	2015-06-28 21:00:00	28	42
101110903	2015-06-19 19:00:00	41	60
101110903	2015-06-20 19:00:00	63	83
101110903	2015-06-21 19:00:00	60	73
101110903	2015-06-22 19:00:00	55	69
101110903	2015-06-23 19:00:00	75	80
101110903	2015-06-24 19:00:00	70	80
101110903	2015-06-25 19:00:00	61	76
101110903	2015-06-26 19:00:00	68	81
101110903	2015-06-27 19:00:00	66	76
101110903	2015-06-28 19:00:00	64	74
101090114	2015-06-19 08:00:00	58	75
101090114	2015-06-19 19:00:00	43	69
101090114	2015-06-20 19:00:00	40	49
101090114	2015-06-21 19:00:00	35	55
101090114	2015-06-22 19:00:00	42	57
101090114	2015-06-23 19:00:00	48	74
101090114	2015-06-25 19:00:00	57	79
101090114	2015-06-26 19:00:00	63	80
101090114	2015-06-27 19:00:00	59	75
101090114	2015-06-28 19:00:00	56	72
101240509	2015-06-19 19:00:00	61	80
101240509	2015-06-20 19:00:00	72	86
101240509	2015-06-21 19:00:00	58	88
101240509	2015-06-22 19:00:00	66	92
101240509	2015-06-23 19:00:00	72	96
101240509	2015-06-24 19:00:00	97	100
101240509	2015-06-25 19:00:00	90	96
101240509	2015-06-26 19:00:00	83	96
101240509	2015-06-27 19:00:00	88	100
101240509	2015-06-28 19:00:00	83	98
101080403	2015-06-19 19:00:00	58	70
101080403	2015-06-20 19:00:00	46	61
101080403	2015-06-21 19:00:00	39	64
101080403	2015-06-22 19:00:00	49	78
101080403	2015-06-23 19:00:00	49	77
101080403	2015-06-24 19:00:00	53	76
101080403	2015-06-25 19:00:00	52	83
101080403	2015-06-26 19:00:00	52	76
101080403	2015-06-27 19:00:00	45	71
101080403	2015-06-28 19:00:00	40	62
101181101	2015-06-19 19:00:00	45	63
101181101	2015-06-20 19:00:00	43	52
101181101	2015-06-21 19:00:00	42	58
101181101	2015-06-22 19:00:00	42	59
101181101	2015-06-23 19:00:00	63	79
101181101	2015-06-24 19:00:00	70	83
101181101	2015-06-25 19:00:00	64	85
101181101	2015-06-26 19:00:00	62	83
101181101	2015-06-27 19:00:00	69	90
101181101	2015-06-28 19:00:00	66	82
101240905	2015-06-19 19:00:00	80	90
101240905	2015-06-20 19:00:00	77	88
101240905	2015-06-21 19:00:00	80	93
101240905	2015-06-22 19:00:00	80	92
101240905	2015-06-23 19:00:00	73	85
101240905	2015-06-24 19:00:00	71	86
101240905	2015-06-25 19:00:00	76	90
101240905	2015-06-26 19:00:00	76	88
101240905	2015-06-27 19:00:00	72	85
101240905	2015-06-28 19:00:00	72	88
101240705	2015-06-19 19:00:00	81	95
101240705	2015-06-20 19:00:00	79	95
101240705	2015-06-21 19:00:00	74	90
101240705	2015-06-22 19:00:00	77	92
101240705	2015-06-23 19:00:00	80	93
101240705	2015-06-24 19:00:00	85	94
101240705	2015-06-25 19:00:00	79	92
101240705	2015-06-26 19:00:00	76	88
101240705	2015-06-27 19:00:00	74	87
101240705	2015-06-28 19:00:00	73	89
101210202	2015-06-19 19:00:00	67	85
101210202	2015-06-20 19:00:00	68	86
101210202	2015-06-21 19:00:00	81	85
101210202	2015-06-22 19:00:00	82	87
101210202	2015-06-23 19:00:00	76	87
101210202	2015-06-24 19:00:00	75	85
101210202	2015-06-25 19:00:00	75	88
101210202	2015-06-26 19:00:00	81	89
101210202	2015-06-27 19:00:00	83	93
101210202	2015-06-28 19:00:00	84	88
101130804	2015-06-19 21:00:00	39	53
101130804	2015-06-20 21:00:00	34	45
101130804	2015-06-21 21:00:00	34	51
101130804	2015-06-22 21:00:00	41	58
101130804	2015-06-23 21:00:00	36	48
101130804	2015-06-24 21:00:00	30	42
101130804	2015-06-25 21:00:00	29	38
101130804	2015-06-26 21:00:00	30	44
101130804	2015-06-27 21:00:00	35	46
101130804	2015-06-28 21:00:00	32	42
101220102	2015-06-19 19:00:00	63	88
101220102	2015-06-20 19:00:00	71	80
101220102	2015-06-21 19:00:00	71	93
101220102	2015-06-22 19:00:00	70	92
101220102	2015-06-23 19:00:00	86	97
101220102	2015-06-24 19:00:00	90	100
101220102	2015-06-25 19:00:00	90	99
101220102	2015-06-26 19:00:00	88	100
101220102	2015-06-27 19:00:00	99	100
101220102	2015-06-28 19:00:00	93	100
101281005	2015-06-19 19:00:00	68	89
101281005	2015-06-20 19:00:00	70	88
101281005	2015-06-21 19:00:00	75	87
101281005	2015-06-22 19:00:00	76	87
101281005	2015-06-23 19:00:00	78	88
101281005	2015-06-24 19:00:00	80	88
101281005	2015-06-25 19:00:00	73	86
101281005	2015-06-26 19:00:00	69	87
101281005	2015-06-27 19:00:00	71	85
101281005	2015-06-28 19:00:00	69	84
101180201	2015-06-19 19:00:00	51	65
101180201	2015-06-20 19:00:00	43	52
101180201	2015-06-21 19:00:00	37	53
101180201	2015-06-22 19:00:00	39	57
101180201	2015-06-23 19:00:00	53	74
101180201	2015-06-24 19:00:00	62	74
101180201	2015-06-25 19:00:00	57	80
101180201	2015-06-26 19:00:00	60	78
101180201	2015-06-27 19:00:00	60	78
101180201	2015-06-28 19:00:00	59	74
101090111	2015-06-19 19:00:00	43	69
101090111	2015-06-20 19:00:00	40	49
101090111	2015-06-21 19:00:00	35	55
101090111	2015-06-22 19:00:00	42	57
101090111	2015-06-23 19:00:00	48	74
101090111	2015-06-24 19:00:00	58	75
101090111	2015-06-25 19:00:00	57	79
101090111	2015-06-26 19:00:00	63	80
101090111	2015-06-27 19:00:00	59	75
101090111	2015-06-28 19:00:00	56	72
101230704	2015-06-19 19:00:00	77	92
101230704	2015-06-20 19:00:00	73	91
101230704	2015-06-21 19:00:00	71	90
101230704	2015-06-22 19:00:00	71	89
101230704	2015-06-23 19:00:00	73	90
101230704	2015-06-24 19:00:00	79	93
101230704	2015-06-25 19:00:00	78	93
101230704	2015-06-26 19:00:00	74	92
101230704	2015-06-27 19:00:00	74	92
101230704	2015-06-28 19:00:00	74	92
101300504	2015-06-19 19:00:00	79	92
101300504	2015-06-20 19:00:00	76	91
101300504	2015-06-21 19:00:00	75	89
101300504	2015-06-22 19:00:00	80	90
101300504	2015-06-23 19:00:00	77	89
101300504	2015-06-24 19:00:00	77	92
101300504	2015-06-25 19:00:00	83	92
101300504	2015-06-26 19:00:00	79	90
101300504	2015-06-27 19:00:00	76	88
101300504	2015-06-28 19:00:00	76	91
101080708	2015-06-19 19:00:00	16	27
101080708	2015-06-20 19:00:00	38	72
101080708	2015-06-21 19:00:00	47	62
101080708	2015-06-22 19:00:00	46	61
101080708	2015-06-23 19:00:00	61	80
101080708	2015-06-24 19:00:00	61	77
101080708	2015-06-25 19:00:00	49	65
101080708	2015-06-26 19:00:00	42	61
101080708	2015-06-27 19:00:00	43	63
101080708	2015-06-28 19:00:00	44	63
101271006	2015-06-19 19:00:00	67	81
101271006	2015-06-20 19:00:00	85	95
101271006	2015-06-21 19:00:00	79	84
101271006	2015-06-22 19:00:00	70	78
101271006	2015-06-23 19:00:00	75	91
101271006	2015-06-24 19:00:00	82	89
101271006	2015-06-25 19:00:00	78	86
101271006	2015-06-26 19:00:00	78	89
101271006	2015-06-27 19:00:00	79	89
101271006	2015-06-28 19:00:00	78	88
101270701	2015-06-19 19:00:00	69	86
101270701	2015-06-20 19:00:00	85	83
101270701	2015-06-21 19:00:00	67	85
101270701	2015-06-22 19:00:00	70	79
101270701	2015-06-23 19:00:00	83	87
101270701	2015-06-24 19:00:00	84	92
101270701	2015-06-25 19:00:00	80	95
101270701	2015-06-26 19:00:00	84	97
101270701	2015-06-27 19:00:00	90	96
101270701	2015-06-28 19:00:00	88	96
101180907	2015-06-19 19:00:00	45	65
101180907	2015-06-20 19:00:00	52	62
101180907	2015-06-21 19:00:00	49	65
101180907	2015-06-22 19:00:00	49	68
101180907	2015-06-23 19:00:00	78	95
101180907	2015-06-24 19:00:00	76	87
101180907	2015-06-25 19:00:00	68	87
101180907	2015-06-26 19:00:00	69	87
101180907	2015-06-27 19:00:00	73	87
101180907	2015-06-28 19:00:00	71	84
101200401	2015-06-19 19:00:00	69	86
101200401	2015-06-20 19:00:00	72	85
101200401	2015-06-21 19:00:00	89	93
101200401	2015-06-22 19:00:00	79	95
101200401	2015-06-23 19:00:00	86	94
101200401	2015-06-24 19:00:00	85	94
101200401	2015-06-25 19:00:00	90	95
101200401	2015-06-26 19:00:00	91	99
101200401	2015-06-27 19:00:00	92	100
101200401	2015-06-28 19:00:00	96	100
101210305	2015-06-19 19:00:00	68	85
101210305	2015-06-20 19:00:00	67	89
101210305	2015-06-21 19:00:00	83	86
101210305	2015-06-22 19:00:00	87	91
101210305	2015-06-23 19:00:00	76	88
101210305	2015-06-24 19:00:00	75	83
101210305	2015-06-25 19:00:00	74	89
101210305	2015-06-26 19:00:00	82	90
101210305	2015-06-27 19:00:00	85	93
101210305	2015-06-28 19:00:00	86	91
101121304	2015-06-19 19:00:00	53	75
101121304	2015-06-20 19:00:00	52	83
101121304	2015-06-21 19:00:00	56	84
101121304	2015-06-22 19:00:00	63	88
101121304	2015-06-23 19:00:00	66	88
101121304	2015-06-24 19:00:00	69	90
101121304	2015-06-25 19:00:00	68	84
101121304	2015-06-26 19:00:00	63	85
101121304	2015-06-27 19:00:00	64	89
101121304	2015-06-28 19:00:00	63	84
101020700	2015-06-19 19:00:00	68	85
101020700	2015-06-20 19:00:00	67	89
101020700	2015-06-21 19:00:00	83	86
101020700	2015-06-22 19:00:00	87	91
101020700	2015-06-23 19:00:00	76	88
101020700	2015-06-24 19:00:00	75	83
101020700	2015-06-25 19:00:00	74	89
101020700	2015-06-26 19:00:00	82	90
101020700	2015-06-27 19:00:00	85	93
101020700	2015-06-28 19:00:00	86	91
101300401	2015-06-19 19:00:00	71	89
101300401	2015-06-20 19:00:00	72	87
101300401	2015-06-21 19:00:00	73	88
101300401	2015-06-22 19:00:00	76	88
101300401	2015-06-23 19:00:00	76	90
101300401	2015-06-24 19:00:00	79	90
101300401	2015-06-25 19:00:00	84	91
101300401	2015-06-26 19:00:00	79	88
101300401	2015-06-27 19:00:00	78	88
101300401	2015-06-28 19:00:00	76	88
101191203	2015-06-19 19:00:00	67	85
101191203	2015-06-20 19:00:00	68	86
101191203	2015-06-21 19:00:00	83	91
101191203	2015-06-22 19:00:00	82	95
101191203	2015-06-23 19:00:00	79	89
101191203	2015-06-24 19:00:00	85	98
101191203	2015-06-25 19:00:00	87	96
101191203	2015-06-26 19:00:00	84	97
101191203	2015-06-27 19:00:00	94	100
101191203	2015-06-28 19:00:00	91	95
101081207	2015-06-19 21:00:00	37	44
101081207	2015-06-20 21:00:00	29	35
101081207	2015-06-21 21:00:00	22	30
101081207	2015-06-22 21:00:00	24	33
101081207	2015-06-23 21:00:00	27	34
101081207	2015-06-24 21:00:00	26	34
101081207	2015-06-25 21:00:00	24	32
101081207	2015-06-26 21:00:00	24	35
101081207	2015-06-27 21:00:00	28	39
101081207	2015-06-28 21:00:00	31	44
101211104	2015-06-19 19:00:00	71	88
101211104	2015-06-20 19:00:00	74	89
101211104	2015-06-21 19:00:00	76	85
101211104	2015-06-22 19:00:00	86	95
101211104	2015-06-23 19:00:00	82	96
101211104	2015-06-24 19:00:00	80	90
101211104	2015-06-25 19:00:00	77	92
101211104	2015-06-26 19:00:00	82	96
101211104	2015-06-27 19:00:00	81	93
101211104	2015-06-28 19:00:00	81	95
101272101	2015-06-19 19:00:00	79	92
101272101	2015-06-20 19:00:00	91	95
101272101	2015-06-21 19:00:00	71	89
101272101	2015-06-22 19:00:00	80	93
101272101	2015-06-23 19:00:00	99	99
101272101	2015-06-24 19:00:00	78	96
101272101	2015-06-25 19:00:00	77	98
101272101	2015-06-26 19:00:00	91	100
101272101	2015-06-27 19:00:00	92	100
101272101	2015-06-28 19:00:00	91	100
101090204	2015-06-19 19:00:00	43	76
101090204	2015-06-20 19:00:00	38	53
101090204	2015-06-21 19:00:00	38	57
101090204	2015-06-22 19:00:00	44	58
101090204	2015-06-23 19:00:00	49	73
101090204	2015-06-24 19:00:00	58	77
101090204	2015-06-25 19:00:00	59	81
101090204	2015-06-26 19:00:00	67	81
101090204	2015-06-27 19:00:00	62	78
101090204	2015-06-28 19:00:00	56	71
101290504	2015-06-19 19:00:00	89	97
101290504	2015-06-20 19:00:00	89	96
101290504	2015-06-21 19:00:00	84	95
101290504	2015-06-22 19:00:00	87	96
101290504	2015-06-23 19:00:00	87	97
101290504	2015-06-24 19:00:00	90	96
101290504	2015-06-25 19:00:00	88	98
101290504	2015-06-26 19:00:00	93	99
101290504	2015-06-27 19:00:00	92	99
101290504	2015-06-28 19:00:00	96	100
101290705	2015-06-19 19:00:00	74	82
101290705	2015-06-20 19:00:00	67	80
101290705	2015-06-21 19:00:00	69	84
101290705	2015-06-22 19:00:00	66	78
101290705	2015-06-23 19:00:00	63	75
101290705	2015-06-24 19:00:00	63	78
101290705	2015-06-25 19:00:00	69	84
101290705	2015-06-26 19:00:00	72	83
101290705	2015-06-27 19:00:00	70	82
101290705	2015-06-28 19:00:00	66	82
101290110	2015-06-19 19:00:00	82	83
101290110	2015-06-20 19:00:00	70	79
101290110	2015-06-21 19:00:00	73	83
101290110	2015-06-22 19:00:00	70	77
101290110	2015-06-23 19:00:00	65	73
101290110	2015-06-24 19:00:00	65	77
101290110	2015-06-25 19:00:00	72	82
101290110	2015-06-26 19:00:00	73	81
101290110	2015-06-27 19:00:00	70	80
101290110	2015-06-28 19:00:00	66	79
101070802	2015-06-19 19:00:00	68	82
101070802	2015-06-20 19:00:00	66	82
101070802	2015-06-21 19:00:00	67	78
101070802	2015-06-22 19:00:00	67	84
101070802	2015-06-23 19:00:00	72	86
101070802	2015-06-24 19:00:00	71	82
101070802	2015-06-25 19:00:00	67	82
101070802	2015-06-26 19:00:00	71	84
101070802	2015-06-27 19:00:00	74	82
101070802	2015-06-28 19:00:00	71	81
101300511	2015-06-19 19:00:00	79	92
101300511	2015-06-20 19:00:00	76	91
101300511	2015-06-21 19:00:00	75	89
101300511	2015-06-22 19:00:00	80	90
101300511	2015-06-23 19:00:00	77	89
101300511	2015-06-24 19:00:00	77	92
101300511	2015-06-25 19:00:00	83	92
101300511	2015-06-26 19:00:00	79	90
101300511	2015-06-27 19:00:00	76	88
101300511	2015-06-28 19:00:00	76	91
101190303	2015-06-19 19:00:00	68	86
101190303	2015-06-20 19:00:00	70	86
101190303	2015-06-21 19:00:00	78	94
101190303	2015-06-22 19:00:00	77	97
101190303	2015-06-23 19:00:00	79	91
101190303	2015-06-24 19:00:00	87	100
101190303	2015-06-25 19:00:00	89	98
101190303	2015-06-26 19:00:00	83	98
101190303	2015-06-27 19:00:00	96	100
101190303	2015-06-28 19:00:00	93	99
101180204	2015-06-19 19:00:00	51	65
101180204	2015-06-20 19:00:00	43	52
101180204	2015-06-21 19:00:00	37	53
101180204	2015-06-22 19:00:00	39	57
101180204	2015-06-23 19:00:00	53	74
101180204	2015-06-24 19:00:00	62	74
101180204	2015-06-25 19:00:00	57	80
101180204	2015-06-26 19:00:00	60	78
101180204	2015-06-27 19:00:00	60	78
101180204	2015-06-28 19:00:00	59	74
101250409	2015-06-19 19:00:00	92	97
101250409	2015-06-20 19:00:00	88	96
101250409	2015-06-21 19:00:00	90	96
101250409	2015-06-22 19:00:00	90	97
101250409	2015-06-23 19:00:00	85	94
101250409	2015-06-24 19:00:00	81	94
101250409	2015-06-25 19:00:00	90	98
101250409	2015-06-26 19:00:00	87	93
101250409	2015-06-27 19:00:00	83	91
101250409	2015-06-28 19:00:00	84	93
101070402	2015-06-19 19:00:00	78	96
101070402	2015-06-20 19:00:00	65	87
101070402	2015-06-21 19:00:00	61	90
101070402	2015-06-22 19:00:00	56	88
101070402	2015-06-23 19:00:00	61	90
101070402	2015-06-24 19:00:00	57	86
101070402	2015-06-25 19:00:00	57	83
101070402	2015-06-26 19:00:00	65	84
101070402	2015-06-27 19:00:00	66	84
101070402	2015-06-28 19:00:00	65	84
101050406	2015-06-19 17:00:00	59	75
101050406	2015-06-20 17:00:00	70	91
101050406	2015-06-21 17:00:00	71	89
101050406	2015-06-22 17:00:00	83	88
101050406	2015-06-23 17:00:00	62	77
101050406	2015-06-24 17:00:00	58	85
101050406	2015-06-25 17:00:00	69	90
101050406	2015-06-26 17:00:00	66	75
101050406	2015-06-27 17:00:00	60	75
101050406	2015-06-28 17:00:00	55	73
101050901	2015-06-19 19:00:00	62	88
101050901	2015-06-20 19:00:00	46	64
101050901	2015-06-21 19:00:00	38	60
101050901	2015-06-22 19:00:00	48	69
101050901	2015-06-23 19:00:00	49	74
101050901	2015-06-24 19:00:00	51	77
101050901	2015-06-25 19:00:00	57	75
101050901	2015-06-26 19:00:00	52	76
101050901	2015-06-27 19:00:00	54	80
101050901	2015-06-28 19:00:00	55	77
101090906	2015-06-19 19:00:00	48	64
101090906	2015-06-20 19:00:00	36	45
101090906	2015-06-21 19:00:00	32	50
101090906	2015-06-22 19:00:00	37	52
101090906	2015-06-23 19:00:00	44	67
101090906	2015-06-24 19:00:00	53	69
101090906	2015-06-25 19:00:00	51	74
101090906	2015-06-26 19:00:00	57	74
101090906	2015-06-27 19:00:00	52	68
101090906	2015-06-28 19:00:00	50	66
101091015	2015-06-19 19:00:00	52	68
101091015	2015-06-20 19:00:00	41	51
101091015	2015-06-21 19:00:00	36	52
101091015	2015-06-22 19:00:00	37	56
101091015	2015-06-23 19:00:00	50	75
101091015	2015-06-24 19:00:00	56	72
101091015	2015-06-25 19:00:00	54	77
101091015	2015-06-26 19:00:00	59	77
101091015	2015-06-27 19:00:00	56	74
101091015	2015-06-28 19:00:00	54	71
101200208	2015-06-19 19:00:00	61	82
101200208	2015-06-20 19:00:00	71	77
101200208	2015-06-21 19:00:00	73	93
101200208	2015-06-22 19:00:00	70	89
101200208	2015-06-23 19:00:00	86	97
101200208	2015-06-24 19:00:00	85	95
101200208	2015-06-25 19:00:00	84	98
101200208	2015-06-26 19:00:00	86	98
101200208	2015-06-27 19:00:00	93	100
101200208	2015-06-28 19:00:00	92	100
101051101	2015-06-19 19:00:00	56	88
101051101	2015-06-20 19:00:00	58	84
101051101	2015-06-21 19:00:00	50	77
101051101	2015-06-22 19:00:00	51	81
101051101	2015-06-23 19:00:00	52	83
101051101	2015-06-24 19:00:00	57	87
101051101	2015-06-25 19:00:00	57	84
